student_id,target_y1_struggle,target_ajc_case,target_ajc_guilty,target_final_cgpa,target_major_success,target_ever_probation,target_extended_graduation,gender_male,is_international,offer_enrolled,intended_cs,intended_engineering,intended_business,intended_mis,needs_financial_aid,exam_wassce,exam_ib,exam_alevel,has_previous_application,disadvantaged_background,exam_source,hs_mathematics,hs_english_language,hs_best_science,hs_aggregate_score,has_elective_math
S491208c8a0434aa4,0,0,0,2.95,0,0,0,,,,,,,,,,,,,,,,,,,
Sad1e685151b5ceef,1,0,0,2.35,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,,,6.0,
See5bc26998bc1bd3,0,0,0,3.38,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,76.0,1.0
Sb4c0d8764ecc9a83,0,0,0,3.91,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,11.0,
S44c80d388bebecbe,0,0,0,2.91,0,0,0,,,,,,,,,,,,,,,,,,,
Sbd5a3814e2aa5076,1,0,0,2.5,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S8e4635b9d39b18a4,0,0,0,2.87,0,0,0,,,,,,,,,,,,,,,,,,,
S08b86710b5b1e84d,0,0,0,2.62,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,80.0,70.0,70.0,74.0,1.0
S7dd9583d71ed7486,0,0,0,2.8,0,0,0,,,,,,,,,,,,,,,,,,,
Sbab4662dda693a27,0,0,0,3.3,1,0,0,,,,,,,,,,,,,,,,,,,
S677d67874438e5a7,0,0,0,3.57,1,0,0,,,,,,,,,,,,,,,,,,,
S8f8a2357d4d8c431,0,0,0,2.98,0,0,0,,,,,,,,,,,,,,,,,,,
Sa47c7c33b9bd0f62,0,0,0,2.74,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S3bacc5c3f1287f14,0,0,0,3.61,1,0,0,,,,,,,,,,,,,,,,,,,
S2b6588c25da1544f,0,0,0,2.6,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,
Sbabcb421c919098f,0,0,0,2.29,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,80.0,,66.0,1.0
S6f9c8818e0b46e17,0,0,0,2.89,0,0,0,,,,,,,,,,,,,,,,,,,
S51dbe53c85239705,0,0,0,3.6,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,,82.0,0.0
Sc069dd6664eb7aff,0,0,0,2.89,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,90.0,82.0,1.0
Sed0f924d39139152,0,0,0,3.47,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S598e697332a14477,0,0,0,3.74,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,80.0,78.0,0.0
S8b715f3f501ca5d8,0,0,0,2.75,0,0,0,,,,,,,,,,,,,,,,,,,
S0c40ba4e04343869,0,0,0,3.54,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S9defde0ddca84d8b,0,0,0,3.51,1,0,0,,,,,,,,,,,,,,,,,,,
Sbcd930d27cc56df6,0,0,0,3.8,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S4c145f7b977afc85,0,0,0,2.93,0,0,1,,,,,,,,,,,,,,,,,,,
Sd648b0f7b2691808,0,0,0,3.85,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,86.0,1.0
Se63878b90ecc527a,0,0,0,3.03,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,12.0,
Seed16ecddcad5b8f,0,0,0,3.9,1,0,0,,,,,,,,,,,,,,,,,,,
S68a522254bcdf00d,0,0,0,3.79,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,90.0,,,14.0,
S1d6ef74e8e7bd84f,0,0,0,3.38,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S987973b28fadb400,0,0,0,3.57,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,82.0,1.0
Sab06140db6e103e4,0,0,0,2.87,0,0,1,,,,,,,,,,,,,,,,,,,
S24af1fcc0a2c13b1,0,0,0,2.51,0,0,0,,,,,,,,,,,,,,,,,,,
Se3b67ed1e4e52504,0,0,0,2.56,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,82.0,1.0
S2a6877f9a219563b,0,0,0,2.24,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,ib,,,57.14285714285714,60.0,
S1719227d0a9a7207,0,0,0,2.18,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,,84.0,0.0
S58698ea9387b5273,0,0,0,3.2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,60.0,76.0,1.0
S63baf48b62c66a86,0,0,0,3.81,1,0,0,,,,,,,,,,,,,,,,,,,
Sb3d38cb6ebc142c3,0,0,0,3.31,1,0,0,,,,,,,,,,,,,,,,,,,
S1e8482acc9b3cc77,0,0,0,3.22,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,72.0,1.0
Sa9231c6e03b7049c,0,0,0,3.35,1,0,0,,,,,,,,,,,,,,,,,,,
S10a2f50c488fc762,0,0,0,2.12,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,a_level,,,,,
S5ae77ef6af7cd65f,0,0,0,2.56,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,80.0,90.0,82.0,1.0
S1962a821b288d170,0,0,0,3.61,1,0,0,,,,,,,,,,,,,,,,,,,
S4b7df68e2d67d121,0,0,0,3.51,1,0,0,,,,,,,,,,,,,,,,,,,
S5813ea874c8d3725,0,0,0,3.54,1,0,0,,,,,,,,,,,,,,,,,,,
Scabb565d8ae4c300,0,0,0,2.69,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,60.0,90.0,,72.0,0.0
S8688ff90fdd8607b,0,0,0,3.36,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sf76273cd17a77548,0,0,0,3.82,1,0,0,,,,,,,,,,,,,,,,,,,
Sd00f673522e3b79f,0,1,1,3.19,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,,68.0,1.0
S613ae458e1440406,0,0,0,2.59,0,0,0,,,,,,,,,,,,,,,,,,,
Sab06e4b33e263b53,0,0,0,3.53,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,,88.0,0.0
S6025f5c5b855e226,0,0,0,3.14,1,0,0,,,,,,,,,,,,,,,,,,,
Sc4b7690653be7986,0,0,0,3.22,1,0,0,,,,,,,,,,,,,,,,,,,
S5e21a649b9ebdcf9,0,0,0,3.0,1,0,0,,,,,,,,,,,,,,,,,,,
S5f5db4b821da55ef,0,0,0,3.25,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,80.0,82.0,1.0
S2c96a16fd86347fe,0,0,0,3.75,1,0,0,,,,,,,,,,,,,,,,,,,
Sc4c7857106aaf6ce,0,0,0,2.34,0,1,1,,,,,,,,,,,,,,,,,,,
S50193d9f568a4994,0,0,0,3.11,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,90.0,,,10.0,
S3ca7a78fcad743a8,0,0,0,3.57,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,84.0,1.0
S91984a2d5e67a3d0,0,0,0,3.69,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sb86c7a0111307402,0,0,0,3.4,1,0,0,,,,,,,,,,,,,,,,,,,
S50c42c9164298f6f,0,0,0,2.81,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S651fde025fe3be21,0,0,0,2.99,0,0,0,,,,,,,,,,,,,,,,,,,
Seb0e4297efc64dc4,0,0,0,3.72,1,0,0,,,,,,,,,,,,,,,,,,,
Sf9bb5983fc5d19f9,0,0,0,2.89,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sbe6d3d3bede3f49e,0,0,0,2.8,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,,74.0,1.0
S375c1677b8eb6bd0,0,0,0,3.26,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,84.0,1.0
S2e4c5f8fe0bca63c,0,0,0,2.87,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,70.0,76.0,1.0
S98b7397124633753,0,0,0,3.79,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,90.0,,,,
Sa1935a5384a57c37,0,0,0,3.26,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,,,,
S4bc4ac68c09053f0,0,0,0,2.76,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S2feef3264ed148c8,0,0,0,2.6,0,0,1,,,,,,,,,,,,,,,,,,,
S71eed15ea062cbab,0,0,0,3.76,1,0,0,,,,,,,,,,,,,,,,,,,
Sa3209f51612e70c4,0,0,0,2.58,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,74.0,1.0
Sbaf909c884ce206f,0,0,0,3.82,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,85.71428571428571,84.44444444444444,
Sf3101085a38094d9,0,0,0,3.25,1,0,0,,,,,,,,,,,,,,,,,,,
S9176d17aa62b3ba7,1,0,0,1.96,0,1,0,,,,,,,,,,,,,,,,,,,
Sd88342e76a5a4cf2,0,0,0,3.72,1,0,0,,,,,,,,,,,,,,,,,,,
Sdd0a93c6c637030b,0,0,0,2.77,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,60.0,,60.0,1.0
S6d0ddc23fba11f84,0,0,0,2.93,0,0,1,,,,,,,,,,,,,,,,,,,
Sf66d65c26d6e1a57,1,0,0,2.38,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,80.0,70.0,70.0,66.0,1.0
S73de08b9b121b630,0,0,0,3.43,1,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,80.0,78.0,1.0
S01e4fa63186732d0,0,0,0,3.76,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
S2389cb3ef4a74e1f,0,0,0,3.02,1,0,1,,,,,,,,,,,,,,,,,,,
S452546dbed74a3d8,0,0,0,3.06,1,0,0,,,,,,,,,,,,,,wassce,90.0,90.0,90.0,86.0,1.0
S51789eebb8e635c4,1,0,0,1.16,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,50.0,70.0,,64.0,0.0
S6340ab7c21bc54bc,1,0,0,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,70.0,70.0,,68.0,1.0
S0e344e1bc86feca3,0,0,0,2.88,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
Saf9c28b1e2553780,0,0,0,3.44,1,0,0,,,,,,,,,,,,,,,,,,,
S8e5a0665e6daf068,0,0,0,3.24,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,90.0,82.0,1.0
Sb0b00474ec7114b4,1,0,0,0.76,0,1,0,,,,,,,,,,,,,,,,,,,
S40c79aeabfe43017,0,0,0,3.49,1,0,0,,,,,,,,,,,,,,,,,,,
Sa1e9e52d40921b30,0,0,0,3.05,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Safd1220b2790523d,0,0,0,3.43,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S5883e2e152d4d32a,0,0,0,3.19,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
Sa6f9bcdf10b2daf0,0,0,0,2.94,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sd47b82b61e4a03db,0,0,0,3.81,1,0,0,,,,,,,,,,,,,,,,,,,
Sa0df6bf5e93ff618,0,0,0,3.88,1,0,0,,,,,,,,,,,,,,,,,,,
S0e428c5da70eabcf,0,0,0,2.65,0,0,1,,,,,,,,,,,,,,,,,,,
Sed08adc4505626bb,0,0,0,2.55,0,0,1,,,,,,,,,,,,,,,,,,,
Sbb81cdcfbc5058e4,0,0,0,2.39,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,50.0,60.0,55.0,48.0,0.0
S759a07ea6454151a,0,0,0,3.16,1,0,0,,,,,,,,,,,,,,,,,,,
Sbb69bcfdcfa1e660,0,0,0,2.57,0,0,1,,,,,,,,,,,,,,,,,,,
S4a0e87fbedb04f59,0,0,0,3.2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,76.0,1.0
Sf93537afbb07e17a,0,0,0,3.36,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,90.0,76.0,1.0
S8eacf9018b886499,1,0,0,2.3,0,1,0,,,,,,,,,,,,,,,,,,,
S4ef315359f66b42f,0,0,0,3.1,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
S108f689d85389331,0,0,0,3.89,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sbbcecb253257cad3,0,0,0,2.92,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,60.0,,74.0,1.0
S84b035b2b93ab3cd,0,0,0,3.93,1,0,0,,,,,,,,,,,,,,,,,,,
Sc3139b482a433d3b,0,0,0,3.13,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,60.0,,,,
Se28efe0c12e142ae,1,0,0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,
S74a87490b4950ede,0,0,0,3.43,1,0,0,,,,,,,,,,,,,,,,,,,
Sec38c42d2c467772,0,0,0,3.21,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
Sc39dcd1fe3a97595,0,0,0,3.16,1,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,90.0,80.0,1.0
S9255ffd0b0c2968d,0,0,0,3.4,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S73d8cc31a2953cc3,0,0,0,3.64,1,0,0,,,,,,,,,,,,,,,,,,,
S972a6ccaa9645913,0,0,0,2.6,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,84.0,1.0
Sd27f3f30119eaab6,0,0,0,4.0,1,0,0,,,,,,,,,,,,,,,,,,,
S2d86b506df325fd8,0,1,1,2.59,0,0,0,,,,,,,,,,,,,,,,,,,
S10fbd72987930bbb,0,0,0,3.1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,78.0,1.0
S0eb3220f4c29ec9f,0,0,0,2.86,0,0,0,,,,,,,,,,,,,,,,,,,
S13c1ceb8a6e4f612,1,0,0,2.14,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,60.0,,,,
S8c9e25e570cc5821,0,0,0,3.38,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,71.42857142857143,71.11111111111111,
S9e862573035d5ce8,1,0,0,2.34,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Saa7f1ce252cc8954,0,0,0,2.71,0,0,0,,,,,,,,,,,,,,,,,,,
S7b016db95ae9efec,0,0,0,3.47,1,0,0,,,,,,,,,,,,,,,,,,,
S6c36edd6ac3bdb2d,0,0,0,3.07,1,0,0,,,,,,,,,,,,,,,,,,,
Se150889ab4c826d1,0,0,0,2.97,0,0,0,,,,,,,,,,,,,,,,,,,
Se9d3c93e349ba155,0,0,0,2.3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
S42299d195851ca4e,0,0,0,3.18,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,a_level,90.0,,,,
Sca5677950201f688,1,0,0,2.34,0,1,0,,,,,,,,,,,,,,,,,,,
S6be3dc118e3d0220,0,0,0,2.78,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S945920391c8e3022,0,0,0,1.5,0,1,0,,,,,,,,,,,,,,,,,,,
S75168f90151991ea,0,0,0,3.03,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,
S1bba52af8dfdde69,0,0,0,2.97,0,0,0,,,,,,,,,,,,,,,,,,,
Sb98d9fed778639d4,0,0,0,3.32,1,0,0,,,,,,,,,,,,,,wassce,90.0,90.0,,86.0,0.0
Sb207eb5d2421bbff,0,0,0,2.8,0,0,1,,,,,,,,,,,,,,,,,,,
Se4e44f7c10a76862,0,0,0,2.58,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,90.0,80.0,74.0,0.0
Sea3f58ef81516aa1,0,0,0,2.99,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a_level,,,,,
S3c40362f4c933daa,0,0,0,3.71,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,75.0,75.0,,,
Sc0729bd5e5d4a3d8,0,0,0,2.44,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,,66.0,1.0
S77029b6b5228f8f3,0,0,0,3.4,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,60.0,70.0,68.0,1.0
S430c791d1a030a0c,0,0,0,2.68,0,0,1,,,,,,,,,,,,,,,,,,,
Sa7f6fa0b97a9d9ec,0,0,0,2.97,0,0,0,,,,,,,,,,,,,,,,,,,
S00039f6fd1b74390,0,0,0,3.8,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,ib,,,100.0,80.0,
S26106919346096e5,0,1,0,2.74,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S877fc5885ce669fa,0,0,0,2.94,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sea7bcbc8947b5bf7,0,0,0,1.63,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,70.0,68.0,1.0
S6379e933eed97290,0,0,0,3.09,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S30946a93d346f2b4,0,0,0,3.61,1,0,0,,,,,,,,,,,,,,,,,,,
Sbc5b10c7df485cfc,0,0,0,2.89,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S6e5c08e11be593d3,0,0,0,3.06,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
Sfd26dc129f0b854a,0,1,1,2.72,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S779909b4ceff3a8f,0,0,0,2.4,0,0,0,,,,,,,,,,,,,,,,,,,
S550ba3819cf4928f,0,0,0,2.64,0,0,0,,,,,,,,,,,,,,,,,,,
Sa314afe576316e48,0,0,0,3.25,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,70.0,72.0,1.0
Sfaa698cc86ffb000,0,0,0,2.48,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S0d6cee51300d8214,0,0,0,2.8,0,0,0,,,,,,,,,,,,,,,,,,,
S9ff826fecd6a2595,0,0,0,3.25,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S47b508ce6999eff4,0,0,0,2.97,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,80.0,1.0
S38ccd27155fff4de,0,0,0,3.59,1,0,0,,,,,,,,,,,,,,,,,,,
Sa257774dc182ca63,1,0,0,2.17,0,1,0,,,,,,,,,,,,,,,,,,,
S23c7e836c63b8e92,0,0,0,3.41,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ib,,,71.42857142857143,73.33333333333333,
S1c6f3d2d89549d72,0,0,0,3.63,1,0,0,,,,,,,,,,,,,,,,,,,
S80f541bd7eb3eb97,0,0,0,3.01,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S883515583ef78c99,0,0,0,3.26,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S28493875ca382dd3,0,0,0,2.84,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,80.0,80.0,1.0
Sc2d1d53642a09b55,0,0,0,3.55,1,0,0,,,,,,,,,,,,,,,,,,,
S66c626d7e3d3aa60,0,0,0,3.18,1,0,0,,,,,,,,,,,,,,,,,,,
Sbc313899ad1026b8,0,0,0,2.27,0,0,0,,,,,,,,,,,,,,,,,,,
S25d215ec0a850cfa,0,0,0,3.14,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S0fe2d44d37f2454c,0,0,0,3.73,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,90.0,,88.0,1.0
S18ede7bd2e7e44aa,0,0,0,3.76,1,0,0,,,,,,,,,,,,,,,,,,,
S438c51a48097b6e4,0,0,0,3.64,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S8ac4cc9c758df229,0,0,0,2.59,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,,62.22222222222222,
Sd488d3f60fbc3016,0,0,0,3.2,1,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,80.0,72.0,1.0
S081f44c75236eaa4,0,0,0,3.38,1,0,0,,,,,,,,,,,,,,,,,,,
S143eca3f5787bd7e,0,0,0,3.66,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S75bdd912d94d4d9f,0,0,0,3.31,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
