student_id,Yeargroup,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA,is_female,is_international,needs_financial_aid,is_disadvantaged,has_previous_application,intended_cs,intended_engineering,intended_business,intended_mis,exam_type_application,exam_source,hs_math_score,hs_english_score,hs_science_score,hs_aggregate,math_track,math_track_encoded,final_cgpa,min_cgpa,max_cgpa,avg_cgpa,avg_gpa,gpa_std,min_gpa,max_gpa,final_program,student_status,total_semesters,regular_semesters,academic_years,summer_semesters,y1_gpa_mean,y1_gpa_min,y1_gpa_max,y1_cgpa_end,ajc_case_count,ajc_guilty_count,has_ajc_case,ajc_guilty,is_graduated,is_active,is_dismissed,is_withdrawn,ever_on_probation,first_year_struggle,major_success,extended_graduation,is_cs_major
Sc0d7f85d8e335e42,2026,2022-2023,B.Sc - Computer Science,Semester 2,2024-2025,Active,Female,Country2,Other,1.63,2.06,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"High School Diploma
Other Official Exam",,,,,,Pre-Calculus,2,2.06,1.63,2.47,2.0533333333333332,1.8116666666666665,0.4950319854985804,1.17,2.67,B.Sc - Computer Science,Active,6,5,3.0,1,1.63,1.63,1.63,1.63,0,0,0,0,0,1,0,0,1,1,0,0,1
Sc0d8aca5343804d6,2022,2018-2019,B.Sc - Mechanical Engineering,Semester 2,2021-2022,Graduated,Male,Country0,FFP,3.25,3.47,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.47,3.47,3.75,3.5725,3.475,0.1950091572941419,3.25,3.78,B.Sc - Mechanical Engineering,Graduated,8,8,4.0,0,3.5949999999999998,3.44,3.75,3.59,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc10126401511a779,2023,2019-2020,B.Sc - Computer Science,Semester 1,2019-2020,Active,Male,Country0,Unknown,1.25,1.25,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,WASSCE - Ghana,wassce,95.0,75.0,75.0,20.0,Pre-Calculus,2,1.25,1.25,1.25,1.25,1.25,,1.25,1.25,B.Sc - Computer Science,Active,1,1,1.0,0,1.25,1.25,1.25,1.25,0,0,0,0,0,1,0,0,1,1,0,0,1
Sc127d16034f9a4b7,2022,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 2,2021-2022,Graduated,Male,Country9,MCF,2.75,3.35,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.35,3.29,3.63,3.4362500000000002,3.28625,0.49905446310283325,2.5,3.77,B.Sc - Electrical and Electronic Engineering,Graduated,8,8,4.0,0,3.37,3.11,3.63,3.35,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc12c0b5dc92a670c,2026,2022-2023,B.Sc - Computer Science,Semester 2,2024-2025,Leave of Absence,Female,Country2,MCF,0.0,2.7,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High School Diploma,hsdiploma,,,,,Calculus,3,2.7,2.7,3.76,3.4483333333333337,2.7183333333333333,1.4622642260093304,0.0,3.78,B.Sc - Computer Science,Leave of Absence,6,5,3.0,1,3.75,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
Sc1303aa102dcc780,2019,2015-2016,B.Sc - Management Information Systems,Semester 2,2018-2019,Graduated,Female,Country2,Unknown,2.63,3.01,1,1,,,,,,,,,,,,,,Pre-Calculus,2,3.01,3.0,3.15,3.0877777777777777,3.035555555555556,0.2710678471854931,2.63,3.5,B.Sc - Management Information Systems,Graduated,9,8,4.0,1,3.223333333333333,3.0,3.5,3.13,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc14de486c11c8bf5,2026,2022-2023,B.Sc - Computer Science,Semester 2,2024-2025,Active,Female,Country0,FFP,2.4,2.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,85.0,85.0,85.0,19.0,Pre-Calculus,2,2.0,1.91,2.53,2.1416666666666666,1.9583333333333333,0.6378531701470695,1.09,2.67,B.Sc - Computer Science,Active,6,5,3.0,1,2.38,2.38,2.38,2.38,0,0,0,0,0,1,0,0,1,0,0,0,1
Sc1767a04ec182d8b,2021,2017-2018,B.Sc - Business Administration,Semester 2,2022-2023,Graduated,Female,Country0,FFP,3.5,3.11,1,0,,,,,,,,,,,,,,Pre-Calculus,2,3.11,1.75,3.11,2.37375,2.675625,1.3629427415216926,0.0,4.0,B.Sc - Business Administration,Graduated,16,12,6.0,4,2.526666666666667,1.75,3.5,2.21,0,0,0,0,1,0,0,0,1,0,1,1,0
Sc1a0778f74830c43,2019,2015-2016,B.Sc - Computer Science,Semester 2,2018-2019,Graduated,Male,Country2,Unknown,3.67,3.36,0,1,,,,,,,,,,,,,,Pre-Calculus,2,3.36,3.24,3.5,3.3455555555555554,3.3533333333333335,0.27685736399814265,2.94,3.67,B.Sc - Computer Science,Graduated,9,8,4.0,1,3.296666666666667,3.0,3.5,3.39,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc1aba5dbc07dd80a,2026,2022-2023,B.Sc - Economics,Semester 2,2024-2025,Active,Female,Country0,AFA,3.1,2.74,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,75.0,11.0,Calculus,3,2.74,2.38,2.83,2.6133333333333333,2.74,0.5084486208064685,2.11,3.36,B.Sc - Economics,Active,6,5,3.0,1,2.38,2.38,2.38,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc1ce7aa5f6f434cd,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,FFP,2.28,2.66,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,75.0,65.0,,16.0,Pre-Calculus,2,2.66,2.66,3.0,2.8,2.66,0.4238710495736491,2.28,3.22,B.Sc - Business Administration,Active,4,3,2.0,1,2.9850000000000003,2.75,3.22,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc1f559042f19bb0c,2017,2013-2014,B.Sc - Management Information Systems,Semester 2,2016-2017,Active,Male,Country0,Unknown,3.5,3.7,0,0,,,,,,,,,,,,,,Calculus,3,3.7,3.7,3.79,3.745,3.645,0.2709858544893688,3.38,4.0,B.Sc - Management Information Systems,Active,4,4,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc1f644b3a3dd566e,2016,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0,Unknown,3.25,3.18,0,0,,,,,,,,,,,,,,Pre-Calculus,2,3.18,3.17,3.18,3.175,3.19,0.08485281374238578,3.13,3.25,B.Sc - Business Administration,Active,2,2,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc22eae3cc329fbd8,2021,2017-2018,B.Sc - Management Information Systems,Semester 2,2019-2020,Exited,Male,Country0,Unknown,0.0,0.65,0,0,,,,,,,,,,,,,,Calculus,3,0.65,0.5,1.0,0.754,0.41400000000000003,0.6815276956954869,0.0,1.57,B.Sc - Management Information Systems,Exited,5,5,3.0,0,1.0350000000000001,0.5,1.57,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0
Sc241aee63f020dc8,2024,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Male,Country0,MCF,3.5,3.72,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,75.0,15.0,College Algebra,1,3.72,3.33,3.74,3.64,3.65375,0.20141907272436443,3.33,3.89,B.Sc - Computer Science,Graduated,8,7,4.0,1,3.33,3.33,3.33,3.33,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc247f1dd0ebce50c,2023,2021-2022,B.Sc - Business Administration,Semester 2,2024-2025,Graduated,Female,Country0,FFP,2.0,2.2,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,75.0,12.0,Unknown,0,2.2,1.86,2.26,2.1075,1.83125,0.5741878322175301,0.88,2.75,B.Sc - Business Administration,Graduated,16,12,4.0,4,2.0433333333333334,1.63,2.75,2.21,0,0,0,0,1,0,0,0,1,0,0,0,0
Sc251c05b07cce75e,2026,2022-2023,B.Sc - Business Administration,Semester 2,2022-2023,Active,Female,Country0,Other,3.75,3.63,1,0,,,,,,,,,,,,,,Unknown,0,3.63,3.5,3.63,3.565,3.625,0.1767766952966369,3.5,3.75,B.Sc - Business Administration,Active,2,2,1.0,0,3.625,3.5,3.75,3.63,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc27895c43dc5831a,2023,2019-2020,B.Sc - Computer Science,Semester 2,2022-2023,Graduated,Male,Country0,Other,3.25,3.68,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,95.0,9.0,Calculus,3,3.68,3.66,3.88,3.708888888888889,3.2622222222222224,1.2416901563773646,0.0,4.0,B.Sc - Computer Science,Graduated,9,8,4.0,1,3.745,3.61,3.88,3.74,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc2947af238b66336,2027,2023-2024,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country39,Other,3.0,3.04,1,1,,,,,,,,,,,,,,Pre-Calculus,2,3.04,2.25,3.05,2.876,2.95,0.42854404674432234,2.25,3.39,B.Sc - Business Administration,Active,5,3,2.0,2,2.8200000000000003,2.25,3.39,3.04,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc29da1cd30fb285f,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,FFP,3.75,3.73,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,75.0,8.0,Calculus,3,3.73,3.33,3.74,3.647777777777778,3.751111111111111,0.19101337940341018,3.33,4.0,B.Sc - Business Administration,Graduated,9,7,4.0,2,3.33,3.33,3.33,3.33,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc2c0900deb2bee8c,2027,2023-2024,B.Sc - Computer Science,Semester 2,2024-2025,Active,Male,Country0,FFP,3.67,3.34,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,,10.0,College Algebra,1,3.34,2.88,3.34,3.145,3.34,0.5490598024502129,2.67,3.89,B.Sc - Computer Science,Active,4,3,2.0,1,2.9,2.67,3.13,2.88,0,0,0,0,0,1,0,0,0,0,0,0,1
Sc2d1d53642a09b55,2016,2012-2013,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country0,Unknown,2.88,3.55,0,0,,,,,,,,,,,,,,Pre-Calculus,2,3.55,3.55,3.65,3.5999999999999996,3.13,0.3535533905932738,2.88,3.38,B.Sc - Management Information Systems,Active,2,2,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc2d28a195303d43a,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,2.3,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,International Baccalaureate (IB) Diploma,ib,,,,31.0,Pre-Calculus,2,2.33,2.33,2.5,2.3966666666666665,2.3433333333333333,0.10893423092245472,2.18,2.5,B.Sc - Business Administration,Active,6,5,3.0,1,2.5,2.5,2.5,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc2de77e3f00fc9d3,2020,2016-2017,B.Sc - Computer Science,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,3.25,3.61,1,0,,,,,,,,,,,,,,Calculus,3,3.61,3.13,3.63,3.485,3.58125,0.26792522944177666,3.13,3.88,B.Sc - Computer Science,Graduated,8,8,4.0,0,3.3449999999999998,3.13,3.56,3.35,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc2e578a9af552b35,2024,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Female,Country0,AFA,4.0,3.93,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,95.0,7.0,Calculus,3,3.93,3.85,3.94,3.90125,3.92875,0.08838834764831839,3.78,4.0,B.Sc - Computer Science,Graduated,8,7,4.0,1,3.94,3.94,3.94,3.94,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc3019bc3977e8c56,2022,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 2,2021-2022,Graduated,Female,Country0,AFA,3.25,2.75,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,2.75,2.47,2.75,2.638888888888889,2.7777777777777777,0.2952870543123155,2.22,3.25,B.Sc - Electrical and Electronic Engineering,Graduated,9,8,4.0,1,2.6566666666666667,2.22,3.0,2.53,0,0,0,0,1,0,0,0,0,0,0,0,0
Sc3139b482a433d3b,2025,2021-2022,B.Sc - Management Information Systems,Semester 2,2024-2025,Graduated,Male,Country0,FFP,3.0,3.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IGCSE 'A' Level,oa_level,70.0,,,,Calculus,3,3.13,2.92,3.15,3.078888888888889,3.09,0.2960152023123137,2.61,3.5,B.Sc - Management Information Systems,Graduated,9,7,4.0,2,3.13,3.13,3.13,3.13,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc325854d0b1094b0,2017,2013-2014,B.Sc - Business Administration,Semester 2,2016-2017,Active,Male,Country0,Unknown,3.38,3.49,0,0,,,,,,,,,,,,,,Pre-Calculus,2,3.49,3.44,3.5,3.4725,3.6825,0.2605602937261674,3.38,4.0,B.Sc - Business Administration,Active,4,4,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc33deae5bbf5a945,2021,2017-2018,B.Sc - Management Information Systems,Semester 2,2020-2021,Graduated,Female,Country0,FFP,4.0,3.62,1,0,,,,,,,,,,,,,,Calculus,3,3.62,3.1,3.62,3.36875,3.6325,0.4862318670875333,2.72,4.0,B.Sc - Management Information Systems,Graduated,8,8,4.0,0,3.285,3.13,3.44,3.29,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc357a54b1bfea4b4,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,3.0,2.46,1,0,,,,,,,,,,,,,,Calculus,3,2.46,2.29,2.5,2.372,2.477,0.44409833745842076,2.0,3.25,B.Sc - Business Administration,Graduated,10,8,4.0,2,2.3899999999999997,2.28,2.5,2.38,0,0,0,0,1,0,0,0,0,0,0,0,0
Sc35bea8f342e4bdd,2021,2017-2018,B.Sc - Management Information Systems,Semester 1,2021-2022,Graduated,Male,Country0,FFP,2.25,2.05,0,0,,,,,,,,,,,,,,Pre-Calculus,2,2.05,1.88,2.38,2.0399999999999996,1.9036363636363633,0.49342218692054635,1.0,2.75,B.Sc - Management Information Systems,Graduated,11,9,5.0,2,2.106666666666667,1.94,2.38,2.13,1,1,1,1,1,0,0,0,1,0,0,1,0
Sc397342e9f52048e,2027,2023-2024,B.Sc - Computer Science,Semester 2,2024-2025,Active,Male,Country43,MCF,2.21,1.79,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Other Official Exam,other,,,,,College Algebra,1,1.79,1.63,2.27,1.8399999999999999,1.7675,0.8260901887808618,0.67,2.56,B.Sc - Computer Science,Active,4,3,2.0,1,2.0949999999999998,1.63,2.56,2.27,0,0,0,0,0,1,0,0,1,0,0,0,1
Sc398c7a16880c5f8,2020,2016-2017,B.Sc - Management Information Systems,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.38,2.53,0,0,,,,,,,,,,,,,,Pre-Calculus,2,2.53,2.18,2.65,2.4690909090909092,2.541818181818182,0.6710710570694907,1.89,4.0,B.Sc - Management Information Systems,Graduated,11,8,4.0,3,2.796666666666667,1.89,4.0,2.65,0,0,0,0,1,0,0,0,0,0,0,0,0
Sc39bdeb2d42ff068,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,Other,3.5,3.34,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,75.0,75.0,95.0,12.0,Pre-Calculus,2,3.34,3.33,3.81,3.5011111111111113,3.3344444444444448,0.33904686663907957,2.88,3.89,B.Sc - Business Administration,Graduated,9,7,4.0,2,3.72,3.72,3.72,3.72,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc39dcd1fe3a97595,2025,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 2,2024-2025,Graduated,Male,Country0,AFA,3.13,3.16,0,0,,,,,,,,,wassce,95.0,75.0,95.0,10.0,Calculus,3,3.16,3.0,3.18,3.1100000000000003,3.15,0.18913336186783283,2.89,3.5,B.Sc - Electrical and Electronic Engineering,Graduated,8,7,4.0,1,3.0,3.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc3a2fa2ab64d4ff9,2027,2023-2024,B.Sc - Business Administration,Semester 3,2024-2025,Active,Male,Country0,FFP,2.0,2.37,0,0,,,,,,,,,,,,,,Pre-Calculus,2,2.37,1.25,2.43,2.064,1.966,0.6154104321507721,1.25,2.79,B.Sc - Business Administration,Active,5,3,2.0,2,2.02,1.25,2.79,2.27,0,0,0,0,0,1,0,0,1,0,0,0,0
Sc3add218c21b7f44,2025,2021-2022,B.Sc - Mechanical Engineering,Semester 2,2024-2025,Graduated,Male,Country0,FFP,3.2,2.76,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,85.0,10.0,Calculus,3,2.76,2.64,3.25,2.8762499999999998,2.78,0.419148797309159,2.15,3.25,B.Sc - Mechanical Engineering,Graduated,8,7,4.0,1,3.25,3.25,3.25,3.25,0,0,0,0,1,0,0,0,0,0,0,0,0
Sc3b0bc4b2ccefe0e,2023,2019-2020,B.Sc - Business Administration,Semester 2,2022-2023,Graduated,Male,Country0,FFP,3.5,3.33,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"International Baccalaureate (IB) Diploma
Other Official Exam",ib,,,,30.0,Pre-Calculus,2,3.33,3.13,3.38,3.2954545454545454,3.36,0.2290414809592359,3.0,3.75,B.Sc - Business Administration,Graduated,11,8,4.0,3,3.3666666666666667,3.13,3.75,3.29,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc3b543c948f1c507,2027,2023-2024,B.Sc - Electrical and Electronic Engineering,Semester 2,2024-2025,Active,Female,Country3,MCF,3.55,3.49,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.49,3.35,3.63,3.4825,3.4899999999999998,0.2581988897471611,3.11,3.67,B.Sc - Electrical and Electronic Engineering,Active,4,3,2.0,1,3.37,3.11,3.63,3.35,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc3cc2e7a2a050d7d,2028,2024-2025,B.Sc - Mechatronics Engineering,Semester 3,2024-2025,Active,Female,Country0,AFA,2.28,2.63,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,85.0,75.0,,13.0,Calculus,3,2.63,2.63,2.63,2.63,2.455,0.24748737341529187,2.28,2.63,B.Sc - Mechatronics Engineering,Active,2,1,1.0,1,2.455,2.28,2.63,2.63,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc3d4af5c97bcce1c,2023,2019-2020,B.Sc - Computer Engineering,Semester 2,2022-2023,Graduated,Male,Country0,FFP,3.3,3.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,65.0,95.0,10.0,Calculus,3,3.04,2.94,3.07,3.00375,3.03625,0.24749819624162336,2.6,3.4,B.Sc - Computer Engineering,Graduated,8,8,4.0,0,2.9450000000000003,2.89,3.0,2.94,0,0,0,0,1,0,0,0,0,0,1,0,1
Sc3d7fd40e4424230,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,3.88,3.45,1,0,,,,,,,,,,,,,,Pre-Calculus,2,3.45,3.25,3.48,3.388888888888889,3.464444444444444,0.26707260768895374,3.06,3.88,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.3966666666666665,3.25,3.5,3.38,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc3d91c7023cda88e,2028,2024-2025,B.Sc - Mechanical Engineering,Semester 3,2024-2025,Active,Female,Country0,AFA,3.0,3.18,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,95.0,,7.0,Calculus,3,3.18,3.18,3.38,3.2800000000000002,3.19,0.268700576850888,3.0,3.38,B.Sc - Mechanical Engineering,Active,2,1,1.0,1,3.19,3.0,3.38,3.18,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc3dbd412735875ce,2026,2022-2023,B.Sc - Management Information Systems,Semester 3,2024-2025,Active,Female,Country0,FFP,3.0,2.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WASSCE - Ghana,wassce,65.0,75.0,75.0,18.0,Pre-Calculus,2,2.5,2.28,2.75,2.4785714285714286,2.5814285714285714,0.49451756192032154,1.67,3.13,B.Sc - Management Information Systems,Active,7,5,3.0,2,2.75,2.75,2.75,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc3e7e200210ba9ac,2020,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.38,3.29,0,0,,,,,,,,,,,,,,Calculus,3,3.29,2.71,3.29,3.062222222222222,3.3177777777777777,0.4452184232985472,2.33,3.75,B.Sc - Electrical and Electronic Engineering,Graduated,9,8,4.0,1,2.986666666666667,2.33,3.5,2.83,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc3f886aece54da02,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,4.0,2.78,1,0,,,,,,,,,,,,,,Pre-Calculus,2,2.78,1.82,2.78,2.3554545454545455,2.936363636363636,0.8387761647456695,1.67,4.0,B.Sc - Business Administration,Graduated,11,8,4.0,3,2.39,1.67,3.5,2.24,0,0,0,0,1,0,0,0,1,0,0,0,0
Sc40f2a415aa8064a,2023,2019-2020,B.Sc - Management Information Systems,Semester 2,2022-2023,Graduated,Female,Country3,MCF,3.67,3.64,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - OtherCountry,wassce,95.0,95.0,,6.0,Pre-Calculus,2,3.64,3.62,4.0,3.703333333333333,3.6666666666666665,0.24944939366532845,3.27,4.0,B.Sc - Management Information Systems,Graduated,9,8,4.0,1,3.7133333333333334,3.39,4.0,3.69,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc411b24426c6830d,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,FFP,3.38,3.52,0,0,,,,,,,,,,,,,,Calculus,3,3.52,3.52,3.63,3.5725,3.525,0.09885053652574968,3.38,3.63,B.Sc - Business Administration,Graduated,8,8,4.0,0,3.5949999999999998,3.56,3.63,3.59,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc417fbea7e217140,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,FFP,3.67,3.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IGCSE 'A' Level,oa_level,,,,,Pre-Calculus,2,3.2,3.12,3.31,3.2011111111111115,3.238888888888889,0.2787671270274009,2.75,3.67,B.Sc - Business Administration,Graduated,9,7,4.0,2,3.22,3.22,3.22,3.22,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc43321f43bf92777,2027,2023-2024,B.Sc - Computer Engineering,Semester 2,2024-2025,Active,Male,Country0,FFP,2.85,2.93,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"WASSCE - Ghana
High School Diploma",wassce,95.0,95.0,,10.0,Calculus,3,2.93,2.93,3.06,2.9875,2.935,0.14843629385474863,2.78,3.11,B.Sc - Computer Engineering,Active,4,3,2.0,1,3.0549999999999997,3.0,3.11,3.06,0,0,0,0,0,1,0,0,0,0,0,0,1
Sc43adc36916bd0f0,2024,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Female,Country0,Other,3.38,3.3,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,95.0,9.0,Calculus,3,3.3,3.24,3.32,3.2824999999999998,3.30625,0.16229932664238458,3.0,3.5,B.Sc - Electrical and Electronic Engineering,Graduated,8,7,4.0,1,3.28,3.28,3.28,3.28,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc443cead5b6964b9,2026,2022-2023,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country0,AFA,0.0,1.88,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WASSCE - Ghana,wassce,65.0,85.0,65.0,14.0,Pre-Calculus,2,1.88,1.5,2.12,1.8828571428571428,1.5657142857142858,0.8412066163723223,0.0,2.67,B.Sc - Business Administration,Active,7,5,3.0,2,1.5,1.5,1.5,1.5,0,0,0,0,0,1,0,0,1,1,0,0,0
Sc451f896aa442aa8,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,AFA,3.75,3.86,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,75.0,85.0,75.0,15.0,Pre-Calculus,2,3.86,3.72,3.87,3.8269999999999995,3.874,0.15600569790163993,3.56,4.0,B.Sc - Business Administration,Graduated,10,7,4.0,3,3.72,3.72,3.72,3.72,0,0,0,0,1,0,0,0,0,0,1,0,0
Sc46718e111ef0b1f,2027,2023-2024,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country39,Other,3.17,2.82,1,1,,,,,,,,,,,,,,Pre-Calculus,2,2.82,1.5,2.88,2.502,2.6559999999999997,0.6980902520448198,1.5,3.17,B.Sc - Business Administration,Active,5,3,2.0,2,2.25,1.5,3.0,2.57,0,0,0,0,0,1,0,0,1,0,0,0,0
Sc47092e318d818e2,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,AFA,3.3,3.07,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,85.0,85.0,75.0,10.0,Pre-Calculus,2,3.07,2.5,3.07,2.8666666666666667,3.0566666666666666,0.40898247721224756,2.5,3.36,B.Sc - Business Administration,Active,6,5,3.0,1,2.5,2.5,2.5,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc49a1e93e0b0fccb,2016,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0,Unknown,2.88,2.91,0,0,,,,,,,,,,,,,,Calculus,3,2.91,2.91,2.92,2.915,3.005,0.1767766952966369,2.88,3.13,B.Sc - Business Administration,Active,2,2,4.0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
Sc4a105143f47e7c9,2028,2024-2025,B.Sc - Computer Science,Semester 3,2024-2025,Active,Female,Country0,FFP,1.72,2.21,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,75.0,95.0,,14.0,Pre-Calculus,2,2.21,2.21,2.75,2.48,2.235,0.7283199846221439,1.72,2.75,B.Sc - Computer Science,Active,2,1,1.0,1,2.235,1.72,2.75,2.21,0,0,0,0,0,1,0,0,0,0,0,0,1
